dataset	ID	subject	session	run	gender	age	genotype	strain	condition	mediso_ctl	Field	Coil	sequence	TR	TE	FA	volume	year	anesthesia	ventilation	dataset_ref	dataset_DOI	publication_PMID	publication_DOI	diagnostic
aes2	415	sub-jgrAesISOc21R1L	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	416	sub-jgrAesISOc21R	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	417	sub-jgrAesISOc2NT	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	418	sub-jgrAesISOc22R	2	2	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	419	sub-jgrAesMEDISOc22r	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	420	sub-jgrAesMEDISOc2NT	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	421	sub-jgrAesMEDISOc21R	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	422	sub-jgrAesMEDISOc21L	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	423	sub-jgrAesMEDISOc21R1L	2	2	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	424	sub-jgrAesAWc11R1L	1	3	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	425	sub-jgrAesISOc1NT	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	426	sub-jgrAesISOc11R	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	427	sub-jgrAesISOc11L	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	428	sub-jgrAesISOc12R	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	429	sub-jgrAesISOc11R1L	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	430	sub-jgrAesMEDISOc1NT	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	431	sub-jgrAesMEDISOc11L	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	432	sub-jgrAesMEDISOc12R	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	433	sub-jgrAesMEDISOc11R1L	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	434	sub-jgrAesAWc1NT	2	3	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	435	sub-jgrAesISOc11R1L	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	436	sub-jgrAesISOc11R	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	437	sub-jgrAesISOc12R	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	438	sub-jgrAesISOc1NT	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	439	sub-jgrAesMEDISOc11R1L	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	440	sub-jgrAesMEDISOc11R	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	441	sub-jgrAesMEDISOc12R	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	442	sub-jgrAesMEDISOc11L	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	443	sub-jgrAesMEDISOc1NT	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	444	sub-jgrAesISOc2NT	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	445	sub-jgrAesISOc21R	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	446	sub-jgrAesISOc21L	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	447	sub-jgrAesISOc21R1L	1	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	448	sub-jgrAesMEDISOc2NT	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	449	sub-jgrAesMEDISOc21R	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	450	sub-jgrAesMEDISOc21L	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	451	sub-jgrAesMEDISOc22r	1	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	452	sub-jgrAesAWc21R1L	2	3	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	453	sub-jgrAesAWc21L	2	3	F	3	wild-type	B6	awake	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	awake	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	454	sub-jgrAesISOc21L	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	455	sub-jgrAesISOc21R1L	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	456	sub-jgrAesISOc21R	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	457	sub-jgrAesISOc2NT	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	458	sub-jgrAesISOc22R	2	3	F	3	wild-type	B6	iso1	no	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	iso1	no	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	459	sub-jgrAesMEDISOc22r	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	460	sub-jgrAesMEDISOc2NT	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	461	sub-jgrAesMEDISOc21R	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	462	sub-jgrAesMEDISOc21L	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
aes2	463	sub-jgrAesMEDISOc21R1L	2	3	F	3	wild-type	B6	mediso	yes	11.75	CryoPA	SE-GE-EPI	1000	11.7	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001653		NA	NA	pass
CSD1	464	1366	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	465	1366	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	466	1367	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	467	1367	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	468	1368	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	469	1368	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	470	1369	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	471	1369	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	472	1371	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	473	1371	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	474	1372	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	475	1372	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	476	1373	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	477	1374	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	478	1374	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	479	1377	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	480	1377	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	481	1378	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	482	1378	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	483	1379	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	484	1379	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	485	1380	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	486	1380	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	487	1383	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	488	1383	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	489	1384	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	490	1384	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	491	1385	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	492	1385	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	493	1386	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	494	1387	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	495	1387	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	496	1402	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	497	1402	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	498	1403	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	499	1403	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	500	1404	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	501	1404	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	502	1405	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	503	1405	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	504	1406	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	505	1406	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	506	1407	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	507	1407	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	508	1410	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	509	1410	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	510	1411	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	511	1411	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	512	1412	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	513	1412	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	514	1413	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	515	1413	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	516	1414	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	517	1414	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	518	1415	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	519	1415	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	520	4384	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	521	4384	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	522	4385	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	523	4386	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	524	4386	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
